https://github.com/Azure/azure-sdk-for-java/commit/e6cd2cdc79aeaa15a566f38e52f1a2c541e14ce3,,"Optimisation for RestProxy createResponse API. (#5435)

* (Untested) Optimisation for RestProxy createResponse API.

* Make the build happy

* Introducing LambdaMetaFactory based response cache.

* Making LambdaMetaFactory work for Java 9+

* Taking care of concurrent map race

* Using singleton MethodType & Signature, using specialized types in function interfaces, replacing Stream with basic loop.

* Using singleton MethodHandles.Lookup, adding JMH benchmark for MetaFactory/Reflection

* Accomodating removal of core VoidResponse

* Adding bench mark for reflection non-cached case

* address checkstyle violations in BenchMark tests",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/12777793b3f9ec524bd18d3045149bdf2e4eb4f4,,"Storage: update 2019 04 01 (#5568)

* Storage: update 2019 04 01

* Storage: update pom",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/a72d8649df97eb5ba17bc3175955998532790138,,Switching to caching based on reflection (#5576),True,,,,,,,,,,,,,,issue,
https://github.com/Azure/azure-sdk-for-java/commit/c72fcf1dcd74668ff32b595d72a28de76a1fa5ad,,"Changing SettingFields from Enum to ExpandableStringEnum (#5552)

* remove java code isImple check but move to suppression and add only check for public class for external Dependency check

* change enum to ExpandableStringEnum

* make it final",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/cb5bfe910c6b4fcbd96214ed2439f3c8cfeda21f,,"Generate Internal Use Only Models in Implementation Package (#5564)

* Generating with response models in implementation

* Cleaning up model move changes

* Moved models to implementation.models

* Fix import in unit test

* Fix broken test",True,,,,,,,,,,,,,,issue,
https://github.com/Azure/azure-sdk-for-java/commit/88b7fbcb75726c4ce6acb1fcba34f72f1c4fc48a,,OpenCensus Tracing Plugin Package Cleanup (#5288),True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/ebb8d8c3e821ec93b3d36602149ff86113f585e6,,"Move implementation models to implementation.models for storage-file (#5566)

* Move implementation models to implementation.models for storage-file

* Merged in master

* Add back custom deserializer

* Add back package-info

* Fix samples and test imports

* Fixing a few more imports

* Open implementation.models to Jackson databind and Azure Core

* Move StorageError back to models

* Move another class into models

* Cleanup pom

* Fix pom change

* Suppress SpotBugs issue in codegen model",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/0c011dc1fc795bfe772017cd0074aa091ee25a43,,"Move Storage queue internal model types to implementation (#5457)

* Move internal model types to implementation

* Move more annotations out of implementation

* Move GeoReplication to models (recursively)

* Also enums

* Regenerate

* add missing package-info

* Move implementation models to implementation.models

* Updated pom and module-info",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/597f0660360688b179b32b623aafd7388380428c,,downloadToFile Max overload method rename (#5547),True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/0dd99fee06bbc766c04fada1d8c0e13079e25f59,,"Update return type for download API (#5613)

* Update return type for download API

* Remove unused method

* Fix unit test",False,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/89569cbf29385478ea309181aa07ba09aa4c371d,,"Enables ""EnableReceiverRuntimeMetric"" feature from Track 1 (#5575)

* Add trackLastEnqueuedEventInformation.

* Integrate EventHubConsumerOptions.trackLastEnqueuedInformation into creating consumer.

* Update to EventHubConsumerOptions.trackLastEnqueuedEventProperties

* Update EventHubConsumer.LastEnqueuedEventProperties as each event is received.

* Add tests.

* Make LastEnqueuedEventProperties immutable.

* Use AtomicReference in EventHubAsyncConsumer.

* Throw exception if EventPosition.enqueuedDateTime could not be parsed.

* Fixing log information in EventHubAsyncProducer.",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/88115a55ab6368e2373d8465d9eebba89ae92ca6,,Renamed setTier to setAccessTier (#5619),False,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/532dfa8711114280c7e311e68d41c2590303edd7,,"Added ParallelTransferOptions to buffered upload, upload from file and download to file methods (#5631)",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/8abbb78a25518308f4a44cd8df40f315ab4740d3,,"Removes Metadata Class from Azure Blobs (#5627)

* Removed Metadata class in favor of Map

* Cleanup unit tests

* Fixed Metadata unit tests

* Fix additional unit tests and typo

* Changes to fix pipeline issues

* More unit test and linting fixes

* Fix for Mockito mocking",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/06e58a516ccb93390c94cbd47210e96f93ff7ed0,,"Update storage APIs based on review feedback (#5644)

* Update storage APIs based on review feedback",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/e300dd83fdc6be5c774e2f6cd526e1662657126b,,Change URL Getters to String in Storage (#5648),True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/bb8c64330304034052c48f0aefe22cf270408fcc,,move upload any methods from BlockBlobclient to BlobClient,True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/b6ad3283c6d301386d54515de9b7b694cc51f657,,"OkHttp: consistent with netty - don't send null header values, support subscription disposal (#5557)",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/fe03e64f3557711a634f2e0070554945c6a812fe,,"update getSetting (#5649)

* update getSetting

* based on feedback

* resolve a few bugs

* Update sdk/appconfiguration/azure-data-appconfiguration/src/main/java/com/azure/data/appconfiguration/ConfigurationAsyncClient.java

Co-Authored-By: Alan Zimmer <48699787+alzimmermsft@users.noreply.github.com>

* Update sdk/appconfiguration/azure-data-appconfiguration/src/main/java/com/azure/data/appconfiguration/ConfigurationAsyncClient.java

Co-Authored-By: Alan Zimmer <48699787+alzimmermsft@users.noreply.github.com>

* javadoc",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/74fcc08e4515115f0e12052547ee4de53257b37e,,Doc update tracing (#5632),True,,,,,,,,,,,,,,issue,
https://github.com/Azure/azure-sdk-for-java/commit/2d0cd4760e0fba50b80ead1d309a930cdf5d5f4f,,API review changes. (#5681),True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/1b56126cbc27bb14d555ab3a66c6f6192fe93f4f,,"Core crypto support in kv (#5659)

Core Cryptography KV API Implementation",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/be73f7e8d62ac91a4c8aab6abb120afe6d441c4a,,"Removed SASTokenCredential and SASTokenCredentialPolicy (#5680)

* Removed SASTokenCredential and SASTokenCredentialPolicy

* Attempt to fix unit tests

* Make SasTokenCredential and SasTokenCredentialPolicy an implementation class

* Suppress checkstyle",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/eebd2a18bb44c5477989a46240cb0f1754f34bcd,,"Adds support for proxies in Event Hubs (#5621)

* Add WebSocketsProxyConnectionHandler.

* Update ReactorHandlerProvider to connect proxy.

* Add Objects.requiresNotNull check.

* Integration web proxy handler in ReactorConnection.

* Fix API for MockReactorHandlerProvider.

* Adding tests for WebSocketsProxyConnectionHandler.

* Use logger.throw

* Adding tests for ReactorHandlerProvider.

* Adding documentation to WebSocketsProxyConnectionHandler. Using SystemDefaults when a proxy should be used.

* Asserting UserAgent string is in connection properties.

* Adding simple proxy for integration tests.

* Update IntegrationTestBase to getProxyConfiguration from configuration.

* Add ProxyIntegrationTest.

* Add ProxyReceiveTest.

* Handling PROTON_IO errors.

* Add integration tests for proxy configuration.

* Cleaning up simple proxy.

* Ignore tests until simple proxy is fixed.",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/de86f3dd938d0258ef7a824495d28c19e8ff6950,,Move the datalake error models to implementation model (#5695),False,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/97b7af2de27e2944994bf84c02e68093a2da3540,,"Remove SAS Generation Methods from Clients (#5617)

* Remove SAS generation methods from Azure Blob clients

* Add some resource type logic to BlobServiceSASSignatureValues

* Fix failing test

* Removed SAS token methods in Queue clients

* Fixing some more tests

* Fix Javadoc links

* Fixing linting issues, prototyping BlobSasConstructor

* Minor refactoring in new class

* Re-record failing tests

* Fix checkstyle issues

* Fix accidentally method name change

* Fix javadoc issue

* Cleanup checkstyle issues

* Make SAS generation classes public API

* Fixing checkstyle issues",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/3de3bbcc4c739fda240480a15e6f010cd9a7143b,,"azure-core JavaDocs and code snippet clean-up (#5653)

* Updating comments in package-info.java.

* Update documentation in Tracer and TracerProxy.

* Add doc updates to Poller.

* Making code snippets more reactor-ish.

* Fix naming.

* Fix typos.

* Move ClientLogger java doc samples to correct location.

* Update documentation in ClientLogger.

* Fix codesnippet references.

* Update package-info.java

* Update parameter docs.",True,,,,,,,,,,,,,,has multiple local changes,
https://github.com/Azure/azure-sdk-for-java/commit/3c371470fa100fcc3df5741fe65f4b21d5c7da0e,,Storage InputStream and OutputStream (#5455),True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/9010b95d870d0a307ebc9c058f776d3b03c1146f,,"Renaming classes and methods as per naming guidelines (#5691)

* Renaming classes and methods as per naming guidelines",True,,,,,,,,,,,,,,"has renaming, and class addition",
https://github.com/Azure/azure-sdk-for-java/commit/1facbc0aac1691c82b09521c778b69df8642be87,,"Add remove to HttpHeaders (#5704)

* Add remove to HttpHeaders

* Use ConcurrentHashMap",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/aaae07998cfc813af0300db1191bc8c10a4a17ef,,"Fix proxy creation and proxy tests (#5709)

* Re-write and document SimpleProxy.

* Fix bug in reactor connection creation.

* Update tests for new proxy interface.",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/1fe9280fb3b2bace4954726a59e90a29f0f18ce8,,"Implements setReadOnly and clearReadOnly  (#5622)

* lock unlock init

* all works

* update doc

* tests passed and update json

* map instead of flatMap, doOnSubscribe instead of doOnRequest

* update javadoc

* rearrange

* remvoe method with ConfigurationSetting only

* change back to flatMap from map

* update record json files

* refactor getSetting

* refactor tests

* remove unused import

* remove nonexisit element

* remvoe unused getLabel

* update record json files

* fix doc, space before (",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/5b80b66d489c6697798f43a156638407eb2c1906,,"Polling API update (#5091)

Polling API update",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/1306f44d5125592847f6ceb41ebe6934a567aa6e,,"Remove configuration settings equals (#5546)

* remove java code isImple check but move to suppression and add only check for public class for external Dependency check

* remove equal overload

* remove unused import

* custom equal

* checkstyle error

* assertFalse with fail message

* add missing import",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/c0c86cdd03b420c6d78d3158c3bf2abf61eff9fd,,Adding HttpLogOptions for Logging improvements (#5688),True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/4fa9264ed4eeffee4d17db3b61397d23af07857d,,"Add Cognitive Service - Ink Recognizer Track 1 SDK (#5708)

* before remove version

* remove all version in order to stay same with all track 1 sdk",False,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/4bd6af986e6b53c8ebcfae97f9a0a3dd0125d621,,"Preview 4: Final API Review, Update java doc and sample (#5724)

* save to remote branch and pull to personal computer

* finallize API and DOC and SAMPLE

* change options parameter name to selector

* change api return type to String from URL

* update json RECORD

* Update sdk/appconfiguration/azure-data-appconfiguration/src/main/java/com/azure/data/appconfiguration/credentials/ConfigurationClientCredentials.java

Co-Authored-By: Alan Zimmer <48699787+alzimmermsft@users.noreply.github.com>

* Update sdk/appconfiguration/azure-data-appconfiguration/src/main/java/com/azure/data/appconfiguration/credentials/ConfigurationClientCredentials.java

Co-Authored-By: Alan Zimmer <48699787+alzimmermsft@users.noreply.github.com>

* update url

* update return doc",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/a17ef91b518f0fb31039f0aad61d5d7a7beda0a8,,"Kv api update (#5701)

KV Secret & Keys API updates",False,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/e54ecd867cbf09dc722491ffe6f138002321df2f,,"Kv certificate api update (#5720)

KV Certificates API updates",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/4b812d99cd04af0e9409bc5a92698e0656b4008a,,"azure-core JavaDocs and code snippet clean-up (#5735)

* Update documentation in Base64Url.

* Update documentation in Configuration.

* Update documentation for ExpandableStringEnum.

* Update iterable stream documentation.

* Fix exception messages.

* Adding getGlobalConfiguration()

* Update code snippets to be more reactive.

* Update documentation in Page, PagedFlux, and PagedResponse.

* Fixing PagedFlux and PagedFluxBase code snippets.

* Update documentation for StreamResponse.

* Fix broken link in PagedIterable.

* Update documentation for SimpleResponse.

* Update documentation in ResponseBase.

* Fix potential NullPointerException in StreamResponse.",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/6b69093345244917d06df92397f9fe186478847c,,Throw exception until hit the EOF (#5716),True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/ff7146034cf101b33d3fe32f1f05ce598f27bd71,,Adding progress reporter to bulk operations,True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/3a4043d798d3cc533a17f2b6d963cb6b0319be2d,,update interface name from IProgressReceiverto ProgressReceiver,False,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/fec0fa1d35e7b13654815d927a338746e7582b9a,,Fixed the logic of throwing exception before hit the EOF (#5758),True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/d9842183aa002724074bf3e171ea68ef35a97231,,"Batching in Azure Storage Blobs (#5734)

* New PR for batching in another module

* More documentation and code snippets

* More code samples and documentation

* More API and Javadoc cleanups

* Test playback records and alignment with .NET naming

* Updating POM versions and README documentation

* Updating POM versions and README documentation

* More tests and linting cleanup

* Updating versions to use new Azure Core version

* Fixing Javadoc issues and moving test files to correct folder

* Update test playback record

* Update parent pom version

* More version updates

* A few more version updates

* Spotbug fixes",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/f9b688989c09882d43eb614e2c2eeaa0f6361951,,"[#5657] Include error message when checking for null using Objects.requireNonNull() (#5729)

* Adds an error message whenever using `Objects.requireNonNull()` to indicate which param is not expected to be null, provides sufficient information to a user to fix the issue.",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/671953884088881aa3aa4eaa778c80d8871ac9f5,,Storage block blob encryption (#5528),True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/ca4d63fd5f5e5b75ded7cc7896d03de242e78e69,,"Updated Swagger Transform README (#5769)

* Updated Swagger transform README and updated code correspondingly

* Delete codegen file that no longer will be generated

* Fix linting issues with codesnippet names",False,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/c2056e98de72f87372d1e83054ad19c0d054bcb5,,"update .credential(ConfigurationClientCredentials) (#5778)

* update .credential(ConfigurationClientCredentials) to .credential(String connectionString)

* replace credential() by using connectionString()

* fix javadoc

* Update sdk/appconfiguration/azure-data-appconfiguration/src/main/java/com/azure/data/appconfiguration/ConfigurationClientBuilder.java

Co-Authored-By: Connie Yau <conniey@microsoft.com>

* Update sdk/appconfiguration/azure-data-appconfiguration/src/main/java/com/azure/data/appconfiguration/ConfigurationClientBuilder.java

Co-Authored-By: Connie Yau <conniey@microsoft.com>

* add err to the IllegalArgumentException

* update CHANGELOG",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/94f534f8b63a463e954b58243454c15b44221e72,,API changes for queue and file (#5776),True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/787ce73c5fba72d660b00c8adafb70308d44564c,,"Disabling DTD (#5706)

XML Serialization had security issues regarding DTD. Disabling those features which are not required.
Fixes #4466 .",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/ab07394081a7a634f746ed349eff2214f201df7d,,"Upgrade versions of external dependencies (#5795)

* Upgrade versions of external dependencies",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/a11d29c1800a85e5405d3b4ac19f525111860231,,"Align File Upload and Download Methods with Blobs (#5800)

* Cleanup of download API

* Updated all download methods and removed duplicative uploading methods

* Change File upload to use InputStream to match Blob upload

* Fix linting issues

* Fix Java 8 compile issue",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/385970344a9bda7d134c6b0946ed1229769207eb,,preview 5 API review comments (#5798),True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/f28315c621087b123ca6ca8ec441f56684b67f88,,"Remove FileProperty from API (#5818)

* Hide FileProperty from public API

* Regenerated using updated swagger",False,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/3b0bfa10b6e80230b5d3577bffaca3f2c7135dc5,,"Updates to Poller implementation. (#5799)

* Make pollResponse thread-safe. And pass activationOperation back into pollOperation

* Organise private fields.

* Add Mockito dependency and fix PollerTests.

* Fix opens dependency for Mockito in Java LTS

* Use compareTo rather than .toNanos()",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/7da63b6374005efe6dadbfb4e46f956e64e535a0,,"Remove Builder Inheritence Structure (#5784)

* Updated BlobClientBuilder

* Updated blobs and blob encryption

* Updated File builders

* Updated Queue builders

* Fix incorrect ConnectionString constant

* Cleanup unused BaseBuilder

* Fix linting and test issues

* Replying to code cleanup comments",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/94345f068d5ffc68dae1482fee15f592985f0835,,"Cosmos: ChangeFeedProcessor hot-fixes (#5739)

* Fix CFP load balancing bug when another host is added at a later time.
Handle 429 exceptions in the processing of the feeds rather than risking restarting the respective worker.

* Update hotfix version

* Revert versions back to 3.3.0",False,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/36b007973e2a722c9acc3947859a92332b86fa7c,,"Renaming autogen models BlobProperties & BlobContainerProperties to BlobItemProperties & BlobContainerItemProperties, applying x-ms-client-name for etag property. (#5808)",False,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/0478750cd9ac2354992d5ed2cc7c1ae198e25e2f,,"Getting rid of ProxyPolicy, Enabling proxy credentials to be specified in HttpClient level (#5836)

* Getting rid of ProxyPolicy, Enabling proxy credentails to be specified in HttpClient level and supporting raw HttpClient config

* Fix OkHttpAsyncHttpClientBuilder javadoc

* Addressing review comments [userName -> username], remove config function

* Rename ProxyOptions::credentails -> ProxyOptions::setCredentails",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/1e7a5ffe8422700b4888662f74a83467861af89e,,"Move post processor to policy (#5655)

* Merge from mainline. Throw StorageException instead of StorageErrorException

* Remove the version thing

* Fixing linting.

* Addressed comments.

* Maxresult changes

* fix linting issue

* Borrow etag from common constant

* Revert ""Borrow etag from common constant""

This reverts commit 85c72203428414574df87b7f229ea8052b666a25.",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/22fc154ba75310966f2684772d36c2e2a3076034,,"Removing test entities classes from azure-core and moving into test directory (and into azure-core-test) (#5834)

* Removing test entities classes from azure-core and moving into test directory (and into azure-core-test)

* Do not worry about leaking implementation API out of azure-core-test

* Fixing nit",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/3e03bf225024df000ac34902866e903c4de7f152,,"Add overload to deserialize headers case insensitively (#5844)

* Add overload to deserialize headers case insensitively

* Wrap deserialize in callable

* Simplify header mapper creation

* Spotbugs for setAccessible

* Checkstyle",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/6e966b440e1f0fe2d01e87f9a0c167d2e44512e4,,"Return errors in Publisher's error channel for ConfigurationAsyncClient (#5837)

* Return errors in Publisher's error channel for ConfigurationAsyncClient",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/20a67a72779f2db35068418407a3e5cf1ff0d1d6,,Azure-core API feedback (#5827),True,,,,,,,,,,,,,,"yes, api review",
https://github.com/Azure/azure-sdk-for-java/commit/4bbc226a8a6ee8c06c5f7db6b36ff7a71f36bcf5,,"Ported NPE from v2 (#5804)

* Ported Sams Club NPE from v2

* Fixed query documents with aggregate test

* Updated retrieved documents count

* Updated document load time to be greater than or equal to",False,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/205b57e7c8061bb67cfa3192cb2f17d274b4a2ce,,"Reactor-Netty HttpClient changes (#5185)

* Reactor Netty Milestone release changes

* Updated Milestone version to RC version

* Code review comments:
1. Reverted the RC1 back to M3 version.
2. Added constants for literal values in Configs.java
3. Removed inputStream implementation from HttpResponse.java as its not required

* Setting default connections to 1000, and fixed Exception handling by unwrapping exception

* Unwrapping exception

* Fixed validate failure by unwrapping exception

* Fixed multi-master conflict resolution test

* Unwrapping exceptions wherever possible to make sure we check on inner exception cause

* Fixed compilation errors

* Fixed doOnError in Store Client and Consistency Writer to handle unwrapped exceptions

* Handling empty response from backend

* Updating number of documents and collection throughput size

* Updated Feed Response Validator for query metrics

* Fixed query documents with aggregate test

* Updated retrieved documents count

* Updated getLogicalPlanBuildTime for query metrics validation

* Unused imports",False,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/ebc55115d2f81e33812bfb251ecf3a5c47756bb9,,"Return errors in Publisher's error channel for CertificateAsyncClient (#5847)

* Return errors in Publisher's error channel for ConfigurationAsyncClient

* Fix checkstyle

* Helper method for mono error

* Use helper method for mono error

* Remove unused imports

* Propagate exceptions in error channel for CertificateAsyncClient

* Fix checkstyle",False,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/4486ee01367850a4d96845886b58af4cedb63bff,,"Prepend Common Queue Classes with Queue (#5831)

* Rename common Queue name classes to begin with Queue

* Updated transforms to look for the right XML properties

* Added transform to fix codegen

* Renamed StorageException to QueueStorageException and update playback records",True,,,,,,,,,,,,,,,
https://github.com/Azure/azure-sdk-for-java/commit/2e240f5fed5992d25af46ac999db7b25dcde1df3,,Renamed StorageException to FileStorageException and updated playback records (#5843),True,,,,,,,,,,,,,,,
